district,code1,code2,description,lon,lat,other
苍南,26619,16830,高层居民区,120.418701,27.515201,
苍南,26614,16770,写字楼,120.543008,27.575936,
苍南,26484,16771,国道省道,120.407001,27.323501,280
苍南,26746,16675,低层居民区,120.570442,27.474472,60
苍南,26737,16676,低层居民区,120.402001,27.505301,30
苍南,26615,16679,写字楼,120.53812,27.58501,
苍南,22663,16680,星级酒店,120.419361,27.519621,
苍南,22485,16725,低层居民区,120.610001,27.432901,95
苍南,22671,16635,低层居民区,120.55149,27.577501,110
苍南,26746,16681,乡镇,120.56984,27.482101,90
苍南,22516,16637,村庄,120.52161,27.49514,165
苍南,26484,16684,国道省道,120.416801,27.32396,270
苍南,22671,16638,低层居民区,120.55643,27.57447,30
苍南,26615,16640,写字楼,120.520955,27.58034,
苍南,22671,16544,村庄,120.566001,27.524301,340
泰顺,22748,17627,村庄,119.88686,27.43123,210
龙湾,26617,18528,低层居民区,120.81824,27.919601,280
泰顺,22751,17559,村庄,119.713419,27.41663,330
泰顺,22488,17561,国道省道,120.08833,27.46762,210
瑞安,22749,18530,高层居民区,120.747017,27.848534,
文成,22750,18531,村庄,119.930764,27.940485,250
文成,22512,18532,村庄,120.129583,27.808841,300
文成,22750,18542,村庄,119.96063,27.77425,70
文成,22750,18544,乡镇,119.95688,27.91967,60
龙湾,22524,18546,城区道路,120.766501,27.836701,80
鹿城,22665,18207,城中村,120.588883,28.009333,90
文成,22750,18262,村庄,120.029991,27.683401,275
文成,22750,18263,村庄,119.85021,27.86621,120
苍南,22516,16916,村庄,120.52611,27.47623,80
苍南,22668,16977,低层居民区,120.52805,27.57083,30
苍南,26619,16870,集贸市场,120.39606,27.52207,
苍南,22398,16917,村庄,120.376001,27.535901,245
苍南,22668,16920,星级酒店,120.52834,27.57075,
苍南,22398,16922,郊区道路,120.27629,27.52184,280
苍南,22747,16924,村庄,120.53662,27.37597,0
苍南,22747,16927,风景区,120.40594,27.45781,140
苍南,22668,16875,低层居民区,120.52553,27.57608,95
苍南,26809,16930,写字楼,120.401125,27.514148,
苍南,22393,16876,低层居民区,120.373232,27.491975,60
苍南,22393,16877,郊区道路,120.35233,27.47508,60
苍南,26484,16932,国道省道,120.421182,27.312463,120
苍南,22747,16831,乡镇,120.40027,27.34569,70
苍南,26619,16832,工业园区,120.442792,27.542867,70
苍南,26484,16677,国道省道,120.464001,27.215301,60
苍南,22485,16721,乡镇,120.610001,27.432901,95
苍南,22398,16722,郊区道路,120.216915,27.474604,270
苍南,26484,16682,郊区道路,120.46213,27.30087,325
苍南,22671,16727,乡镇,120.553539,27.570265,260
苍南,26746,16685,乡镇,120.56984,27.482101,90
苍南,26614,16730,低层居民区,120.54095,27.58449,
苍南,26615,16686,低层居民区,120.531001,27.584801,80
苍南,26615,16687,低层居民区,120.531001,27.584801,260
瑞安,22489,17628,城区道路,120.662001,27.782901,60
泰顺,22751,17629,村庄,119.772401,27.65672,250
鹿城,26489,17690,高校,120.663889,27.992998,
泰顺,22751,17562,乡镇,119.784049,27.66447,170
泰顺,22488,17632,村庄,119.94141,27.39964,130
泰顺,22488,17633,郊区道路,120.11999,27.45747,180
鹿城,22643,17564,城区道路,120.64931,27.99279,100
鹿城,22384,17567,星级酒店,120.627518,28.011147,60
瑞安,26481,17568,商业中心,120.63905,27.78219,75
泰顺,22751,17569,村庄,119.773577,27.600835,50
泰顺,22488,17571,乡镇,120.04275,27.39101,280
龙湾,22390,18549,工业园区,120.72769,27.97509,
文成,22750,18551,村庄,119.88922,27.84857,345
文成,22750,18552,村庄,120.061403,27.883229,70
苍南,22668,16978,低层居民区,120.52805,27.57083,60
泰顺,22751,17052,村庄,119.755755,27.504972,260
泰顺,22751,17053,村庄,119.798941,27.463731,350
苍南,26484,16921,国道省道,120.483001,27.187901,50
苍南,22671,16980,写字楼,120.570219,27.57551,
苍南,26484,16981,国道省道,120.479001,27.206301,40
苍南,26809,16984,城区道路,120.40864,27.50947,120
苍南,26809,16986,城区道路,120.40864,27.50947,120
泰顺,22751,17060,高层居民区,119.722395,27.546443,
苍南,26484,16931,郊区道路,120.48949,27.24826,320
苍南,22747,16987,村庄,120.44552,27.334401,290
苍南,26809,16933,低层居民区,120.401001,27.510301,360
苍南,26619,16934,低层居民区,120.411001,27.508401,45
苍南,26619,16878,低层居民区,120.414198,27.513654,15
苍南,26619,16879,商业中心,120.39912,27.51715,
苍南,26614,16773,低层居民区,120.54835,27.589701,60
苍南,22668,16774,村庄,120.534893,27.542244,250
苍南,22671,16726,国道省道,120.553539,27.570265,70
苍南,22747,16777,村庄,120.27767,27.41633,310
苍南,26813,16778,国道省道,120.35309,27.53335,50
苍南,26809,16728,乡镇,120.404397,27.51391,270
苍南,22671,16781,集贸市场,120.564602,27.572464,0
苍南,26615,16731,低层居民区,120.537177,27.577797,0
苍南,26737,16783,集贸市场,120.386001,27.503801,90
苍南,26737,16732,城区道路,120.40871,27.50709,0
苍南,22398,16733,村庄,120.30117,27.46723,130
泰顺,22488,17691,村庄,120.037903,27.366478,0
泰顺,22748,17692,郊区道路,119.801791,27.695051,330
泰顺,22488,17751,国道省道,120.11955,27.46758,10
龙湾,22656,17634,城区道路,120.72066,27.96946,70
龙湾,26611,17694,工业园区,120.80129,27.86448,25
乐清,22649,17636,码头,120.876801,28.008321,105
泰顺,22488,17637,乡镇,119.99808,27.47388,145
泰顺,22748,17639,村庄,119.754236,27.783315,210
泰顺,22751,17641,村庄,119.79498,27.589892,320
泰顺,22488,17642,村庄,119.95828,27.44449,165
龙湾,26616,17644,村庄,120.799081,27.952771,120
瑞安,22492,17128,村庄,120.69123,27.75944,50
鹿城,22654,17194,低层居民区,120.675309,28.024386,110
鹿城,22397,17054,城区道路,120.70619,27.98966,30
泰顺,22488,17131,风景区,120.084341,27.38885,30
泰顺,22488,17132,村庄,120.09709,27.51609,330
泰顺,22488,17055,乡镇,120.036311,27.391491,55
乐清,26812,17056,村庄,121.01642,28.16971,50
泰顺,22751,17059,国道省道,119.824001,27.497001,270
泰顺,22748,17061,乡镇,119.910248,27.559262,360
泰顺,22751,17062,村庄,119.74533,27.46372,280
瓯海,22646,17142,村庄,120.707201,27.934301,160
苍南,22668,16990,星级酒店,120.52538,27.56734,
苍南,22747,16991,村庄,120.29158,27.41259,140
泰顺,22488,17063,国道省道,120.24012,27.43722,320
苍南,22747,16935,乡镇,120.38745,27.38653,25
苍南,26619,16992,工业园区,120.424101,27.536441,95
苍南,22663,16880,低层居民区,120.418892,27.523472,
苍南,22516,16881,村庄,120.502001,27.517901,85
苍南,22663,16834,村庄,120.456231,27.519771,30
苍南,22747,16835,乡镇,120.40222,27.34481,90
苍南,26614,16780,写字楼,120.543638,27.593267,
苍南,26619,16836,高速公路,120.442792,27.542867,70
苍南,26749,16782,村庄,120.59232,27.46518,325
苍南,22668,16842,工业园区,120.52479,27.55737,240
苍南,26737,16785,低层居民区,120.386001,27.503801,70
苍南,22671,16845,低层居民区,120.559001,27.570301,95
苍南,22485,16734,村庄,120.598621,27.402725,310
苍南,26813,16788,国道省道,120.37061,27.40766,70
苍南,22663,16789,企事业单位,120.439151,27.513141,
泰顺,22751,17752,村庄,119.752477,27.629241,200
泰顺,22391,17753,国道省道,119.754814,27.535867,195
乐清,22653,17810,写字楼,120.89707,28.04314,
乐清,22649,17696,工业园区,120.879897,28.031443,70
龙湾,26490,17754,城区道路,120.759166,27.971111,20
鹿城,22665,17697,城区道路,120.599644,28.024644,90
瑞安,26622,17698,工业园区,120.68417,27.77662,20
泰顺,22488,17699,村庄,120.061348,27.526358,0
乐清,22742,17700,高层居民区,120.84319,28.04217,
泰顺,22751,17701,村庄,119.72647,27.56778,210
乐清,26814,17196,国道省道,120.947486,28.060601,340
泰顺,22751,17199,国道省道,119.85624,27.491101,40
乐清,22662,17266,工业园区,121.00246,28.08452,20
鹿城,26493,17134,低层居民区,120.68626,27.99714,10
泰顺,22751,17200,低层居民区,119.72122,27.548779,
泰顺,22748,17201,乡镇,119.883001,27.444901,250
乐清,26814,17136,国道省道,121.010198,28.230215,270
泰顺,22751,17140,医院,119.716358,27.547774,
泰顺,22488,17141,乡镇,120.140001,27.432701,240
瑞安,26736,17143,星级酒店,120.634511,27.776362,
乐清,26814,17146,国道省道,120.794656,28.021266,100
泰顺,22488,17211,乡镇,119.96124,27.41381,350
鹿城,22397,17064,城区道路,120.70268,28.00788,150
泰顺,22748,17065,乡镇,119.910248,27.559262,120
瑞安,22385,17148,村庄,120.56613,27.83311,90
苍南,26619,16995,工业园区,120.424101,27.536441,95
泰顺,22748,17001,村庄,119.948911,27.491631,225
泰顺,22488,17069,村庄,119.963231,27.442001,310
苍南,26619,16936,低层居民区,120.411001,27.508401,45
苍南,22747,16937,村庄,120.44292,27.475401,300
苍南,26615,16882,低层居民区,120.53537,27.575401,0
苍南,26614,16883,低层居民区,120.544001,27.592701,360
苍南,22671,16841,低层居民区,120.559001,27.570301,95
苍南,22668,16886,低层居民区,120.542001,27.514001,25
苍南,22668,16844,村庄,120.49825,27.55601,0
苍南,26619,16889,商业中心,120.41219,27.512541,
苍南,26484,16890,郊区道路,120.485105,27.266392,
苍南,26614,16846,低层居民区,120.545101,27.579591,20
苍南,22398,16892,村庄,120.347633,27.517543,0
苍南,22663,16790,低层居民区,120.41887,27.52358,
苍南,26614,16847,低层居民区,120.545101,27.579591,300
泰顺,22488,17811,工业园区,120.215321,27.430421,270
泰顺,22481,17812,村庄,119.92397,27.37992,160
瓯海,22657,17884,工业园区,120.595201,27.992515,10
乐清,22742,17756,村庄,120.87194,28.064799,50
泰顺,22751,17759,城中村,119.717382,27.560599,50
瓯海,22658,17814,城区道路,120.633096,27.985061,65
乐清,26492,17760,工业园区,121.15608,28.392501,
泰顺,22488,17761,国道省道,119.976353,27.488099,330
泰顺,22488,17762,乡镇,120.16804,27.42515,0
泰顺,22488,17702,村庄,120.046061,27.499271,65
龙湾,26490,17764,城区道路,120.775541,27.971954,100
瑞安,22385,17268,村庄,120.55016,27.81191,20
泰顺,22488,17269,国道省道,120.06781,27.45698,160
泰顺,22488,17351,乡镇,119.985001,27.510501,210
泰顺,22751,17203,村庄,119.864391,27.356071,230
泰顺,22748,17270,村庄,119.895801,27.60482,0
泰顺,22751,17271,国道省道,119.741274,27.600757,359
泰顺,22748,17205,乡镇,119.883001,27.444901,200
乐清,22742,17206,城区道路,120.87399,28.07312,50
泰顺,22751,17210,高层居民区,119.719425,27.549573,
泰顺,22751,17213,村庄,119.688471,27.615791,200
鹿城,26488,17214,城区道路,120.698951,28.002851,100
泰顺,22488,17279,国道省道,120.10614,27.46837,360
泰顺,22751,17150,国道省道,119.83278,27.49215,175
泰顺,22488,17151,国道省道,120.22775,27.440528,5
乐清,22670,17216,村庄,120.91931,28.03852,40
泰顺,22751,17071,乡镇,119.782055,27.669901,325
泰顺,22488,17072,国道省道,120.021784,27.452442,260
泰顺,22488,17152,村庄,120.013308,27.520283,300
泰顺,22748,17002,国道省道,119.888521,27.466884,115
瑞安,22492,17008,城区道路,120.645201,27.77474,70
苍南,22668,16941,乡镇,120.540001,27.520101,40
苍南,22398,16942,郊区道路,120.10265,27.549301,120
泰顺,22488,17010,星级酒店,120.08583,27.38778,
苍南,22668,16887,低层居民区,120.542001,27.514001,20
苍南,22485,16944,城区道路,120.60412,27.43419,15
苍南,22747,16891,国道省道,120.34573,27.42712,90
苍南,22393,16947,风景区,120.408001,27.475601,130
苍南,22663,16950,低层居民区,120.42111,27.51593,
苍南,26614,16893,低层居民区,120.551044,27.585472,140
苍南,26809,16952,低层居民区,120.39735,27.51176,40
苍南,26615,16849,集贸市场,120.51972,27.58362,
苍南,26614,16850,低层居民区,120.551001,27.581801,
泰顺,22751,17885,城区道路,119.70206,27.55671,30
泰顺,22748,17887,国道省道,119.88823,27.45841,230
瓯海,22494,17953,企事业单位,120.61084,27.97023,
乐清,22386,17816,村庄,121.13983,28.45403,45
泰顺,22751,17817,村庄,119.71066,27.49007,180
瑞安,26482,17888,村庄,120.51769,27.84753,40
瑞安,26750,17818,工业园区,120.63163,27.739901,180
乐清,26812,17820,高层居民区,121.084313,28.183185,
泰顺,22748,17821,村庄,119.85047,27.54993,220
瓯海,26751,17765,高速公路,120.65562,27.90369,60
泰顺,22751,17822,村庄,119.81016,27.47975,280
乐清,26492,17826,村庄,121.18141,28.43279,0
泰顺,22488,17352,村庄,120.019032,27.482611,310
泰顺,22751,17353,国道省道,119.71381,27.58255,105
泰顺,22748,17421,乡镇,120.03731,27.55974,30
泰顺,22488,17272,村庄,120.169901,27.45793,0
鹿城,26489,17354,城区道路,120.710239,28.00288,20
泰顺,22748,17273,村庄,119.914023,27.486024,160
鹿城,26613,17274,风景区,120.62631,28.02836,80
乐清,22662,17276,工业园区,121.00236,28.07863,180
泰顺,22751,17281,党政军机关,119.70901,27.55475,125
泰顺,22488,17282,村庄,120.02213,27.42031,120
鹿城,22523,17367,城区道路,120.631375,28.020022,230
泰顺,22751,17219,村庄,119.88541,27.35325,320
泰顺,22751,17220,低层居民区,119.725598,27.546024,
泰顺,22751,17283,国道省道,119.854618,27.490461,90
鹿城,22521,17154,城区道路,120.703201,27.995256,60
泰顺,22748,17221,乡镇,119.855429,27.648237,190
鹿城,22660,17009,村庄,120.590893,28.082182,0
泰顺,22488,17073,国道省道,120.053397,27.461333,330
鹿城,22397,17074,城区道路,120.696951,28.013245,310
泰顺,22751,17011,党政军机关,119.713422,27.559406,20
泰顺,22751,17012,村庄,119.786194,27.324906,70
乐清,22662,17076,村庄,120.942001,28.074901,50
苍南,26809,16946,城区道路,120.40147,27.51081,60
鹿城,22647,17014,城区道路,120.60588,28.02336,350
苍南,22747,16951,村庄,120.448001,27.340601,50
瑞安,26808,17018,低层居民区,120.652281,27.782191,145
泰顺,22488,17020,郊区道路,120.05786,27.435501,210
苍南,22747,16954,风景区,120.43044,27.45031,270
苍南,26809,16955,低层居民区,120.39735,27.51176,40
泰顺,22488,17022,城区道路,120.009391,27.48906,60
苍南,26614,16895,低层居民区,120.551044,27.585472,120
苍南,26619,16900,高铁,120.407501,27.53093,
瓯海,22657,17954,郊区道路,120.57729,27.99335,270
鹿城,22490,18027,工业园区,120.577501,28.029371,10
泰顺,22488,17889,郊区道路,120.048211,27.41268,190
乐清,22396,17890,高层居民区,120.85184,28.08215,
乐清,22662,17956,高速公路,120.97805,28.09105,40
泰顺,22488,17892,村庄,120.200879,27.442821,300
乐清,26812,17896,村庄,121.02931,28.17377,330
泰顺,22751,17897,村庄,119.90243,27.34105,270
泰顺,22751,17827,村庄,119.69272,27.58275,245
瑞安,22648,17898,村庄,120.722691,27.820111,40
泰顺,22488,17422,村庄,120.020481,27.501476,220
泰顺,22751,17423,郊区道路,119.743003,27.517273,290
瑞安,22483,17528,乡镇,120.28093,27.76717,80
鹿城,26805,17357,低层居民区,120.650833,28.014444,30
泰顺,22488,17359,国道省道,120.16826,27.455001,360
泰顺,22488,17360,村庄,120.091077,27.524576,0
泰顺,22751,17361,国道省道,119.811927,27.506569,270
鹿城,22741,17364,商业中心,120.657413,28.009115,50
泰顺,22751,17369,村庄,119.706423,27.60559,120
泰顺,22748,17370,村庄,119.640088,27.703041,0
泰顺,22748,17431,村庄,119.87106,27.540001,330
鹿城,26613,17284,风景区,120.63393,28.031201,80
泰顺,22751,17285,党政军机关,119.70901,27.55475,50
泰顺,22751,17371,村庄,119.789901,27.538101,350
瓯海,26751,17222,村庄,120.63091,27.89857,10
泰顺,22748,17223,村庄,119.74843,27.76842,230
乐清,26814,17286,国道省道,121.184114,28.393366,225
泰顺,22751,17075,乡镇,119.782055,27.669901,310
瓯海,26806,17155,工业园区,120.64911,27.95241,0
瑞安,26481,17078,低层居民区,120.645501,27.77854,320
泰顺,22748,17079,村庄,119.821373,27.715767,10
泰顺,22751,17159,村庄,119.84431,27.42123,90
泰顺,22751,17015,党政军机关,119.713422,27.559406,20
泰顺,22751,17080,企事业单位,119.70788,27.55796,
泰顺,22751,17081,村庄,119.834001,27.463901,80
泰顺,22748,17021,乡镇,119.912048,27.428196,330
泰顺,22488,17083,郊区道路,119.96465,27.39908,210
鹿城,22397,17084,城区道路,120.70996,28.01849,75
泰顺,22751,17023,低层居民区,119.69638,27.55643,320
泰顺,22748,17025,乡镇,119.912048,27.428196,90
泰顺,22751,17089,村庄,119.66028,27.59387,220
苍南,26809,16956,城区道路,120.40147,27.51081,60
苍南,26614,16957,低层居民区,120.54784,27.587101,80
苍南,22663,16960,低层居民区,120.42197,27.51593,
龙湾,26738,18029,中小学,120.742601,27.96884,
文成,22512,18030,企事业单位,120.092941,27.789991,
瓯海,22527,18085,风景区,120.68358,27.91219,120
鹿城,26488,17959,企事业单位,120.696911,27.998991,
泰顺,22751,17961,村庄,119.84563,27.34263,70
文成,22512,18031,乡镇,120.14965,27.87432,360
瓯海,22494,17964,郊区道路,120.61609,27.96887,100
泰顺,22748,17899,村庄,119.926119,27.669951,300
泰顺,22748,17901,村庄,119.941141,27.579341,120
乐清,22670,17966,村庄,120.92714,28.032711,190
泰顺,22751,17529,村庄,119.819248,27.621549,0
泰顺,22748,17531,国道省道,119.88036,27.48422,120
苍南,22398,16557,郊区道路,120.36311,27.55699,0
瓯海,26807,19186,村庄,120.67619,27.94302,110
龙湾,22524,19236,城区道路,120.75172,27.84096,0
鹿城,22745,19146,工业园区,120.65593,27.97509,180
龙湾,26616,19187,高层居民区,120.80677,27.929601,60
瓯海,22737,19147,村庄,120.59359,27.96719,0
龙湾,26800,19148,城区道路,120.816605,27.902898,265
鹿城,22642,19109,低层居民区,120.66058,28.01218,
龙湾,26617,19151,低层居民区,120.81881,27.90945,260
鹿城,22660,19074,村庄,120.570304,28.072203,110
鹿城,22745,19075,工业园区,120.65734,27.98328,180
鹿城,26493,19034,高层居民区,120.669709,27.992364,55
